cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NAND2_X1,A_f_ZN_r,delay,0,0,FFG,2.434389e-11,2.020365e-11,-4.140240e-12,-1.700731e-01,-4.782240e-12,-3.178,15.51,-4.334918e-12,-0.964,4.7,-4.341821e-12,-0.998,4.87,-4.180103e-12,-0.197,0.96
NAND2_X1,A_f_ZN_r,trans,0,0,FFG,2.369471e-11,1.944811e-11,-4.246600e-12,-1.792214e-01,-4.925362e-12,-3.490,15.98,-4.424884e-12,-0.917,4.2,-4.447152e-12,-1.031,4.72,-4.263491e-12,-0.087,0.4
NAND2_X1,A_f_ZN_r,delay,0,1,FFG,3.927560e-11,3.235368e-11,-6.921920e-12,-1.762397e-01,-7.996455e-12,-3.321,15.52,-7.213387e-12,-0.901,4.21,-7.234966e-12,-0.968,4.52,-6.961617e-12,-0.123,0.57
NAND2_X1,A_f_ZN_r,trans,0,1,FFG,4.419603e-11,3.625646e-11,-7.939570e-12,-1.796444e-01,-9.206460e-12,-3.494,15.96,-8.259570e-12,-0.883,4.03,-8.310817e-12,-1.024,4.68,-7.959647e-12,-0.055,0.25
NAND2_X1,A_f_ZN_r,delay,0,2,FFG,7.810387e-11,6.394484e-11,-1.415903e-11,-1.812846e-01,-1.640281e-11,-3.509,15.85,-1.473523e-11,-0.901,4.07,-1.479492e-11,-0.994,4.49,-1.422220e-11,-0.099,0.45
NAND2_X1,A_f_ZN_r,trans,0,2,FFG,9.886646e-11,8.107904e-11,-1.778742e-11,-1.799136e-01,-2.062469e-11,-3.499,15.95,-1.850563e-11,-0.886,4.04,-1.861552e-11,-1.021,4.66,-1.783280e-11,-0.056,0.26
NAND2_X1,A_f_ZN_r,delay,1,0,FFG,3.224924e-11,2.778292e-11,-4.466320e-12,-1.384938e-01,-5.144940e-12,-2.443,15.19,-4.693567e-12,-0.818,5.09,-4.755518e-12,-1.041,6.48,-4.570755e-12,-0.376,2.34
NAND2_X1,A_f_ZN_r,trans,1,0,FFG,2.436131e-11,2.114912e-11,-3.212190e-12,-1.318562e-01,-3.975030e-12,-3.607,23.75,-3.381300e-12,-0.800,5.26,-3.667670e-12,-2.154,14.18,-3.307075e-12,-0.449,2.95
NAND2_X1,A_f_ZN_r,delay,1,1,FFG,4.704226e-11,3.966966e-11,-7.372600e-12,-1.567229e-01,-8.492513e-12,-2.823,15.19,-7.711976e-12,-0.856,4.6,-7.770059e-12,-1.002,5.39,-7.476544e-12,-0.262,1.41
NAND2_X1,A_f_ZN_r,trans,1,1,FFG,4.419594e-11,3.634319e-11,-7.852750e-12,-1.776803e-01,-9.206235e-12,-3.724,17.24,-8.257320e-12,-1.113,5.15,-8.310633e-12,-1.260,5.83,-7.957807e-12,-0.289,1.34
NAND2_X1,A_f_ZN_r,delay,1,2,FFG,8.603645e-11,7.127046e-11,-1.476599e-11,-1.716248e-01,-1.703927e-11,-3.190,15.4,-1.538292e-11,-0.866,4.18,-1.545807e-11,-0.971,4.69,-1.487297e-11,-0.150,0.72
NAND2_X1,A_f_ZN_r,trans,1,2,FFG,9.886646e-11,8.107904e-11,-1.778742e-11,-1.799136e-01,-2.062442e-11,-3.499,15.95,-1.850678e-11,-0.887,4.04,-1.861530e-11,-1.021,4.65,-1.783372e-11,-0.057,0.26
NAND2_X1,A_f_ZN_r,delay,2,0,FFG,5.118165e-11,4.338547e-11,-7.796180e-12,-1.523237e-01,-8.550045e-12,-1.738,9.67,-8.213085e-12,-0.961,5.35,-7.874050e-12,-0.179,1.0,-8.014662e-12,-0.504,2.8
NAND2_X1,A_f_ZN_r,trans,2,0,FFG,3.515976e-11,3.240488e-11,-2.754880e-12,-7.835321e-02,-1.991227e-12,2.357,-27.72,-2.331326e-12,1.307,-15.37,-1.935892e-12,2.527,-29.73,-2.275941e-12,1.478,-17.39
NAND2_X1,A_f_ZN_r,delay,2,1,FFG,6.823589e-11,5.911692e-11,-9.118970e-12,-1.336389e-01,-9.596205e-12,-0.807,5.23,-8.811517e-12,0.520,-3.37,-8.951984e-12,0.282,-1.83,-8.640192e-12,0.810,-5.25
NAND2_X1,A_f_ZN_r,trans,2,1,FFG,4.973381e-11,4.464982e-11,-5.083990e-12,-1.022240e-01,-6.152715e-12,-2.394,21.02,-5.190840e-12,-0.239,2.1,-5.787351e-12,-1.575,13.83,-5.097670e-12,-0.031,0.27
