cell,arc,meas,slew_idx,load_idx,slew,load,inst,group,param,delta,sigma_mm,v0,vplus,vminus,s1,s2
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M3,P,vth,0.010,1.338877e-02,4.419594e-11,4.553512e-11,4.292068e-11,1.307220e-10,6.392000e-10
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M3,P,u0,0.02,6.085806e-02,4.419594e-11,4.347211e-11,4.494951e-11,-3.693500e-11,7.435000e-11
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M4,P,vth,0.010,1.338877e-02,4.419594e-11,4.419595e-11,4.419592e-11,1.500000e-15,-1.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M4,P,u0,0.02,6.085806e-02,4.419594e-11,4.419594e-11,4.419594e-11,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.419594e-11,4.419591e-11,4.419605e-11,-7.000000e-15,8.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.419594e-11,4.419596e-11,4.419594e-11,5.000000e-16,5.000000e-14
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.419594e-11,4.553513e-11,4.292066e-11,1.307235e-10,6.391000e-10
NAND2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.419594e-11,4.347211e-11,4.494951e-11,-3.693500e-11,7.435000e-11
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,1.490712e-02,8.603645e-11,8.603955e-11,8.603353e-11,3.010000e-13,1.800000e-12
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,7.453560e-02,8.603645e-11,8.603279e-11,8.604018e-11,-1.847500e-13,1.750000e-13
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,N,vth,0.010,1.490712e-02,8.603645e-11,8.604252e-11,8.603058e-11,5.970000e-13,2.000000e-12
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,N,u0,0.02,7.453560e-02,8.603645e-11,8.603209e-11,8.604096e-11,-2.217500e-13,3.750000e-13
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M3,P,vth,0.010,1.338877e-02,8.603645e-11,8.866205e-11,8.35256e-11,2.568225e-10,1.147500e-09
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M3,P,u0,0.02,6.085806e-02,8.603645e-11,8.485947e-11,8.726169e-11,-6.005550e-11,1.206500e-10
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M4,P,vth,0.010,1.338877e-02,8.603645e-11,8.60365e-11,8.603638e-11,6.000000e-15,-2.000000e-13
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M4,P,u0,0.02,6.085806e-02,8.603645e-11,8.603645e-11,8.603645e-11,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,8.603645e-11,8.604544e-11,8.602748e-11,8.980000e-13,2.000000e-13
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,8.603645e-11,8.60284e-11,8.604467e-11,-4.067500e-13,4.250000e-13
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,8.603645e-11,8.86621e-11,8.352554e-11,2.568280e-10,1.147400e-09
NAND2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,8.603645e-11,8.485946e-11,8.726169e-11,-6.005575e-11,1.206250e-10
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,1.490712e-02,9.886646e-11,9.886634e-11,9.886662e-11,-1.400000e-14,4.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,7.453560e-02,9.886646e-11,9.886647e-11,9.886645e-11,5.000000e-16,-3.231174e-23
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M2,N,vth,0.010,1.490712e-02,9.886646e-11,9.886646e-11,9.886647e-11,-5.000000e-16,1.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M2,N,u0,0.02,7.453560e-02,9.886646e-11,9.886647e-11,9.886646e-11,2.500000e-16,2.500000e-14
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M3,P,vth,0.010,1.338877e-02,9.886646e-11,1.018689e-10,9.600679e-11,2.931055e-10,1.427700e-09
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M3,P,u0,0.02,6.085806e-02,9.886646e-11,9.724735e-11,1.005519e-10,-8.261375e-11,1.658250e-10
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M4,P,vth,0.010,1.338877e-02,9.886646e-11,9.886649e-11,9.886642e-11,3.500000e-15,-1.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M4,P,u0,0.02,6.085806e-02,9.886646e-11,9.886646e-11,9.886646e-11,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,9.886646e-11,9.886633e-11,9.886662e-11,-1.450000e-14,3.000000e-13
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,9.886646e-11,9.886648e-11,9.886645e-11,7.500000e-16,2.500000e-14
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,9.886646e-11,1.018689e-10,9.600675e-11,2.931075e-10,1.427300e-09
NAND2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,9.886646e-11,9.724735e-11,1.00552e-10,-8.261625e-11,1.660750e-10
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M1,N,vth,0.010,1.490712e-02,5.118165e-11,5.110577e-11,5.126765e-11,-8.094000e-12,1.012000e-10
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M1,N,u0,0.02,7.453560e-02,5.118165e-11,5.11875e-11,5.117581e-11,2.922500e-13,2.500000e-14
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M2,N,vth,0.010,1.490712e-02,5.118165e-11,5.118297e-11,5.118039e-11,1.290000e-13,6.000000e-13
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M2,N,u0,0.02,7.453560e-02,5.118165e-11,5.118072e-11,5.118263e-11,-4.775000e-14,1.250000e-13
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M3,P,vth,0.010,1.338877e-02,5.118165e-11,5.271205e-11,4.966069e-11,1.525680e-10,9.440000e-11
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M3,P,u0,0.02,6.085806e-02,5.118165e-11,5.072962e-11,5.164727e-11,-2.294125e-11,3.397500e-11
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M4,P,vth,0.010,1.338877e-02,5.118165e-11,5.118169e-11,5.118161e-11,4.000000e-15,-6.462349e-23
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M4,P,u0,0.02,6.085806e-02,5.118165e-11,5.118165e-11,5.118166e-11,-2.500000e-16,2.500000e-14
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,5.118165e-11,5.110717e-11,5.126648e-11,-7.965500e-12,1.035000e-10
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,5.118165e-11,5.118657e-11,5.11768e-11,2.442500e-13,1.750000e-13
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,5.118165e-11,5.271208e-11,4.966064e-11,1.525720e-10,9.420000e-11
NAND2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,5.118165e-11,5.072962e-11,5.164727e-11,-2.294125e-11,3.397500e-11
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M1,N,vth,0.010,1.490712e-02,3.515976e-11,3.523668e-11,3.50735e-11,8.159000e-12,-9.340000e-11
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M1,N,u0,0.02,7.453560e-02,3.515976e-11,3.515388e-11,3.516562e-11,-2.935000e-13,-5.000000e-14
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M2,N,vth,0.010,1.490712e-02,3.515976e-11,3.515835e-11,3.51611e-11,-1.375000e-13,-7.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M2,N,u0,0.02,7.453560e-02,3.515976e-11,3.516075e-11,3.515871e-11,5.100000e-14,-1.500000e-13
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M3,P,vth,0.010,1.338877e-02,3.515976e-11,3.527192e-11,3.501178e-11,1.300700e-11,-3.582000e-10
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M3,P,u0,0.02,6.085806e-02,3.515976e-11,3.493825e-11,3.539301e-11,-1.136900e-11,2.935000e-11
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M4,P,vth,0.010,1.338877e-02,3.515976e-11,3.515974e-11,3.515977e-11,-1.500000e-15,-1.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M4,P,u0,0.02,6.085806e-02,3.515976e-11,3.515976e-11,3.515975e-11,2.500000e-16,-2.500000e-14
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,3.515976e-11,3.523517e-11,3.507474e-11,8.021500e-12,-9.610000e-11
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,3.515976e-11,3.515487e-11,3.516457e-11,-2.425000e-13,-2.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,3.515976e-11,3.527191e-11,3.501179e-11,1.300600e-11,-3.582000e-10
NAND2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,3.515976e-11,3.493825e-11,3.539301e-11,-1.136900e-11,2.935000e-11
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M1,N,vth,0.010,1.490712e-02,6.823589e-11,6.82039e-11,6.82739e-11,-3.500000e-12,6.020000e-11
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M1,N,u0,0.02,7.453560e-02,6.823589e-11,6.82369e-11,6.823495e-11,4.875000e-14,1.750000e-13
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M2,N,vth,0.010,1.490712e-02,6.823589e-11,6.823816e-11,6.82337e-11,2.230000e-13,8.000000e-13
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M2,N,u0,0.02,7.453560e-02,6.823589e-11,6.823427e-11,6.823757e-11,-8.250000e-14,1.500000e-13
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M3,P,vth,0.010,1.338877e-02,6.823589e-11,6.985865e-11,6.666239e-11,1.598130e-10,4.926000e-10
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M3,P,u0,0.02,6.085806e-02,6.823589e-11,6.76805e-11,6.881332e-11,-2.832050e-11,5.510000e-11
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M4,P,vth,0.010,1.338877e-02,6.823589e-11,6.823592e-11,6.823584e-11,4.000000e-15,-2.000000e-13
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M4,P,u0,0.02,6.085806e-02,6.823589e-11,6.823588e-11,6.823589e-11,-2.500000e-16,-2.500000e-14
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,6.823589e-11,6.820622e-11,6.827177e-11,-3.277500e-12,6.210000e-11
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,6.823589e-11,6.823528e-11,6.823664e-11,-3.400000e-14,3.500000e-13
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,6.823589e-11,6.985869e-11,6.666234e-11,1.598175e-10,4.925000e-10
NAND2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,6.823589e-11,6.76805e-11,6.881332e-11,-2.832050e-11,5.510000e-11
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M1,N,vth,0.010,1.490712e-02,4.973381e-11,4.975801e-11,4.970523e-11,2.639000e-12,-4.380000e-11
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M1,N,u0,0.02,7.453560e-02,4.973381e-11,4.973307e-11,4.973449e-11,-3.550000e-14,-1.500000e-13
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M2,N,vth,0.010,1.490712e-02,4.973381e-11,4.973206e-11,4.973549e-11,-1.715000e-13,-7.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M2,N,u0,0.02,7.453560e-02,4.973381e-11,4.973506e-11,4.973251e-11,6.375000e-14,-1.250000e-13
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M3,P,vth,0.010,1.338877e-02,4.973381e-11,5.053659e-11,4.900365e-11,7.664700e-11,7.262000e-10
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M3,P,u0,0.02,6.085806e-02,4.973381e-11,4.917058e-11,5.032397e-11,-2.883475e-11,6.732500e-11
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M4,P,vth,0.010,1.338877e-02,4.973381e-11,4.973381e-11,4.973382e-11,-5.000000e-16,1.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M4,P,u0,0.02,6.085806e-02,4.973381e-11,4.973381e-11,4.973381e-11,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.973381e-11,4.975622e-11,4.970686e-11,2.468000e-12,-4.540000e-11
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.973381e-11,4.973431e-11,4.973319e-11,2.800000e-14,-3.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.973381e-11,5.053659e-11,4.900366e-11,7.664650e-11,7.263000e-10
NAND2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.973381e-11,4.917058e-11,5.032397e-11,-2.883475e-11,6.732500e-11
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M1,N,vth,0.010,1.490712e-02,1.067708e-10,1.067602e-10,1.067853e-10,-1.255000e-12,3.900000e-11
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M1,N,u0,0.02,7.453560e-02,1.067708e-10,1.067682e-10,1.067735e-10,-1.325000e-13,2.500000e-13
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M2,N,vth,0.010,1.490712e-02,1.067708e-10,1.067756e-10,1.067661e-10,4.750000e-13,1.000000e-12
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M2,N,u0,0.02,7.453560e-02,1.067708e-10,1.067673e-10,1.067743e-10,-1.750000e-13,-3.231174e-23
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M3,P,vth,0.010,1.338877e-02,1.067708e-10,1.097047e-10,1.039498e-10,2.877450e-10,1.129000e-09
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M3,P,u0,0.02,6.085806e-02,1.067708e-10,1.055933e-10,1.07996e-10,-6.006750e-11,1.192500e-10
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M4,P,vth,0.010,1.338877e-02,1.067708e-10,1.067708e-10,1.067707e-10,5.000000e-15,-1.000000e-12
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M4,P,u0,0.02,6.085806e-02,1.067708e-10,1.067708e-10,1.067708e-10,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,1.067708e-10,1.067649e-10,1.067807e-10,-7.900000e-13,4.000000e-11
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,1.067708e-10,1.067647e-10,1.067771e-10,-3.100000e-13,5.000000e-13
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,1.067708e-10,1.097048e-10,1.039497e-10,2.877550e-10,1.129000e-09
NAND2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,1.067708e-10,1.055933e-10,1.07996e-10,-6.006750e-11,1.192500e-10
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M1,N,vth,0.010,1.490712e-02,9.904296e-11,9.904387e-11,9.904171e-11,1.080000e-13,-3.400000e-12
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M1,N,u0,0.02,7.453560e-02,9.904296e-11,9.904323e-11,9.904268e-11,1.375000e-14,-2.500000e-14
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M2,N,vth,0.010,1.490712e-02,9.904296e-11,9.904249e-11,9.904341e-11,-4.600000e-14,-2.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M2,N,u0,0.02,7.453560e-02,9.904296e-11,9.90433e-11,9.904261e-11,1.725000e-14,-2.500000e-14
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M3,P,vth,0.010,1.338877e-02,9.904296e-11,1.019257e-10,9.634343e-11,2.791135e-10,1.832100e-09
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M3,P,u0,0.02,6.085806e-02,9.904296e-11,9.747254e-11,1.006832e-10,-8.026650e-11,1.745500e-10
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M4,P,vth,0.010,1.338877e-02,9.904296e-11,9.904299e-11,9.904292e-11,3.500000e-15,-1.000000e-13
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,M4,P,u0,0.02,6.085806e-02,9.904296e-11,9.904296e-11,9.904296e-11,0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,9.904296e-11,9.904341e-11,9.904216e-11,6.250000e-14,-3.500000e-12
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,9.904296e-11,9.904356e-11,9.904233e-11,3.075000e-14,-7.500000e-14
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,9.904296e-11,1.019257e-10,9.63434e-11,2.791150e-10,1.831800e-09
NAND2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,9.904296e-11,9.747254e-11,1.006832e-10,-8.026650e-11,1.745500e-10
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,1.490712e-02,2.024899e-11,2.05044e-11,2.000601e-11,2.491950e-11,1.243000e-10
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,7.453560e-02,2.024899e-11,2.019258e-11,2.03077e-11,-2.878000e-12,5.750000e-12
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M2,N,vth,0.010,1.490712e-02,2.024899e-11,2.056271e-11,1.994227e-11,3.102200e-11,7.000000e-11
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M2,N,u0,0.02,7.453560e-02,2.024899e-11,2.016282e-11,2.033852e-11,-4.392500e-12,8.400000e-12
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M3,P,vth,0.010,1.338877e-02,2.024899e-11,2.0249e-11,2.024898e-11,1.000000e-15,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M3,P,u0,0.02,6.085806e-02,2.024899e-11,2.024899e-11,2.0249e-11,-2.500000e-16,2.500000e-14
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M4,P,vth,0.010,1.338877e-02,2.024899e-11,2.024929e-11,2.024815e-11,5.700000e-14,-5.400000e-12
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,M4,P,u0,0.02,6.085806e-02,2.024899e-11,2.024398e-11,2.025405e-11,-2.517500e-13,1.250000e-13
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.024899e-11,2.081871e-11,1.969985e-11,5.594300e-11,2.058000e-10
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.024899e-11,2.010648e-11,2.039728e-11,-7.270000e-12,1.445000e-11
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.024899e-11,2.02493e-11,2.024814e-11,5.800000e-14,-5.400000e-12
NAND2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.024899e-11,2.024398e-11,2.025405e-11,-2.517500e-13,1.250000e-13
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,1.490712e-02,1.380378e-11,1.402821e-11,1.359261e-11,2.178000e-11,1.326000e-10
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,7.453560e-02,1.380378e-11,1.374536e-11,1.386461e-11,-2.981250e-12,6.025000e-12
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M2,N,vth,0.010,1.490712e-02,1.380378e-11,1.392498e-11,1.368881e-11,1.180850e-11,6.230000e-11
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M2,N,u0,0.02,7.453560e-02,1.380378e-11,1.374017e-11,1.386988e-11,-3.242750e-12,6.225000e-12
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M3,P,vth,0.010,1.338877e-02,1.380378e-11,1.380378e-11,1.380379e-11,-5.000000e-16,1.000000e-13
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M3,P,u0,0.02,6.085806e-02,1.380378e-11,1.380378e-11,1.380378e-11,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M4,P,vth,0.010,1.338877e-02,1.380378e-11,1.380379e-11,1.380377e-11,1.000000e-15,1.615587e-23
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,M4,P,u0,0.02,6.085806e-02,1.380378e-11,1.380376e-11,1.38038e-11,-1.000000e-15,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,1.380378e-11,1.41487e-11,1.347703e-11,3.358350e-11,1.817000e-10
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,1.380378e-11,1.368133e-11,1.393115e-11,-6.245500e-12,1.230000e-11
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,1.380378e-11,1.380379e-11,1.380378e-11,5.000000e-16,1.000000e-13
NAND2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,1.380378e-11,1.380376e-11,1.38038e-11,-1.000000e-15,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,1.490712e-02,2.931109e-11,2.975428e-11,2.888898e-11,4.326500e-11,2.108000e-10
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,7.453560e-02,2.931109e-11,2.921644e-11,2.940951e-11,-4.826750e-12,9.425000e-12
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M2,N,vth,0.010,1.490712e-02,2.931109e-11,2.970066e-11,2.893251e-11,3.840750e-11,1.099000e-10
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M2,N,u0,0.02,7.453560e-02,2.931109e-11,2.918627e-11,2.944082e-11,-6.363750e-12,1.227500e-11
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M3,P,vth,0.010,1.338877e-02,2.931109e-11,2.931109e-11,2.931109e-11,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M3,P,u0,0.02,6.085806e-02,2.931109e-11,2.931109e-11,2.931109e-11,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M4,P,vth,0.010,1.338877e-02,2.931109e-11,2.93046e-11,2.931721e-11,-6.305000e-13,-3.700000e-12
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,M4,P,u0,0.02,6.085806e-02,2.931109e-11,2.930795e-11,2.931425e-11,-1.575000e-13,5.000000e-14
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,2.931109e-11,3.014464e-11,2.851118e-11,8.167300e-11,3.364000e-10
NAND2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,2.931109e-11,2.909175e-11,2.953939e-11,-1.119100e-11,2.240000e-11
