cell,arc,meas,slew_idx,load_idx,slew,load,corner,v0,v_sim,dv,dv_rel
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,SS1,2.720957e-11,2.921475e-11,2.005180e-12,7.369392e-02
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,SS1,4.007126e-11,4.331265e-11,3.241390e-12,8.089064e-02
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,SS1,4.808003e-11,5.171139e-11,3.631360e-12,7.552741e-02
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,SS1,7.980863e-11,8.638609e-11,6.577460e-12,8.241540e-02
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,SS1,1.029925e-10,1.109580e-10,7.965500e-12,7.734058e-02
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,SS1,3.163206e-11,3.368613e-11,2.054070e-12,6.493633e-02
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,SS1,2.773000e-11,2.933561e-11,1.605610e-12,5.790155e-02
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,SS1,4.671105e-11,5.009138e-11,3.380330e-12,7.236682e-02
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,SS1,4.786052e-11,5.153552e-11,3.675000e-12,7.678563e-02
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,SS1,8.659275e-11,9.334429e-11,6.751540e-12,7.796888e-02
NOR2_X1,B_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,SS1,1.029862e-10,1.109535e-10,7.967300e-12,7.736279e-02
NOR2_X1,B_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,SS1,4.734315e-11,5.067352e-11,3.330370e-12,7.034534e-02
NOR2_X1,B_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,SS1,3.903315e-11,3.980652e-11,7.733700e-13,1.981316e-02
NOR2_X1,B_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,SS1,6.528495e-11,6.906391e-11,3.778960e-12,5.788409e-02
NOR2_X1,B_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,SS1,5.406550e-11,5.654255e-11,2.477050e-12,4.581572e-02
NOR2_X1,B_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,SS1,1.047114e-10,1.119116e-10,7.200200e-12,6.876233e-02
NOR2_X1,B_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,SS1,1.032652e-10,1.108757e-10,7.610500e-12,7.369859e-02
