cell,arc,meas,slew_idx,load_idx,slew,load,v0,group,param,ntr,g1,h2,g1_direct,h2_direct
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,3.661625e-11,N,u0,1,-2.500000e-16,2.500000e-14,-2.500000e-16,2.500000e-14
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,3.661625e-11,P,vth,1,1.059405e-10,9.937000e-10,1.059405e-10,9.937000e-10
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,3.661625e-11,P,u0,1,-3.051075e-11,7.032500e-11,-3.051075e-11,7.032500e-11
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,7.961634e-11,N,vth,1,8.755000e-13,5.000000e-13,8.755000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,7.961634e-11,N,u0,1,-2.100000e-13,2.000000e-13,-2.100000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,7.961634e-11,P,vth,1,2.364000e-10,1.044400e-09,2.364000e-10,1.044400e-09
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,7.961634e-11,P,u0,1,-5.486100e-11,1.101500e-10,-5.486100e-11,1.101500e-10
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,9.128658e-11,N,vth,1,-6.000000e-15,4.000000e-13,-6.000000e-15,4.000000e-13
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,9.128658e-11,N,u0,1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,9.128658e-11,P,vth,1,2.706455e-10,1.319500e-09,2.706455e-10,1.319500e-09
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,9.128658e-11,P,u0,1,-7.627750e-11,1.535000e-10,-7.627750e-11,1.535000e-10
