cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
INV_X1,A_f_ZN_r,delay,2,2,PVT_m3s,1.006885e-10,8.950392e-11,-1.118458e-11,-1.110810e-01,-1.213636e-11,-1.063,8.51,-1.109491e-11,0.100,-0.8,-1.143347e-11,-0.278,2.23,-1.115821e-11,0.029,-0.24
INV_X1,A_f_ZN_r,trans,2,2,PVT_m3s,9.181450e-11,8.216778e-11,-9.646720e-12,-1.050675e-01,-1.119825e-11,-1.888,16.08,-9.492592e-12,0.188,-1.6,-1.054228e-11,-1.090,9.28,-9.631903e-12,0.018,-0.15
NAND2_X1,A_r_ZN_f,delay,0,0,PVT_m3s,1.674115e-11,1.673220e-11,-8.950000e-15,-5.346108e-04,-5.490000e-15,0.021,-38.66,-9.337500e-15,-0.002,4.33,-5.489100e-15,0.021,-38.67,-9.335796e-15,-0.002,4.31
NAND2_X1,A_r_ZN_f,trans,0,0,PVT_m3s,1.379447e-11,1.379438e-11,-9.000000e-17,-6.524354e-06,-9.000000e-17,0.000,,-9.000000e-17,0.000,,-8.999971e-17,0.000,,-9.000000e-17,0.000,
NAND2_X1,A_r_ZN_f,delay,0,1,PVT_m3s,2.582710e-11,2.584842e-11,2.132000e-14,8.254895e-04,2.443500e-14,0.012,14.61,2.119500e-14,-0.000,-0.59,2.444656e-14,0.012,14.66,2.119213e-14,-0.000,-0.6
NAND2_X1,A_r_ZN_f,trans,0,1,PVT_m3s,2.556354e-11,2.556358e-11,4.000000e-17,1.564729e-06,-2.250000e-17,-0.000,,-1.237500e-16,-0.001,,-2.249999e-17,-0.000,,-1.237497e-16,-0.001,
NAND2_X1,A_r_ZN_f,delay,0,2,PVT_m3s,4.971340e-11,4.976235e-11,4.895000e-14,9.846440e-04,5.064750e-14,0.003,3.47,4.872375e-14,-0.000,-0.46,5.067331e-14,0.003,3.52,4.872181e-14,-0.000,-0.47
NAND2_X1,A_r_ZN_f,trans,0,2,PVT_m3s,5.688010e-11,5.688029e-11,1.900000e-16,3.340360e-06,6.750000e-17,-0.000,,1.687500e-16,-0.000,,6.750004e-17,-0.000,,1.687502e-16,-0.000,
NAND2_X1,A_r_ZN_f,delay,1,0,PVT_m3s,2.374415e-11,2.372018e-11,-2.397000e-14,-1.009512e-03,-3.080250e-14,-0.029,28.5,-2.543625e-14,-0.006,6.12,-3.078253e-14,-0.029,28.42,-2.544259e-14,-0.006,6.14
NAND2_X1,A_r_ZN_f,trans,1,0,PVT_m3s,1.577633e-11,1.579161e-11,1.528000e-14,9.685396e-04,1.899000e-14,0.023,24.28,1.676250e-14,0.009,9.7,1.900143e-14,0.024,24.35,1.675997e-14,0.009,9.69
NAND2_X1,A_r_ZN_f,delay,1,1,PVT_m3s,3.291998e-11,3.290905e-11,-1.093000e-14,-3.320172e-04,-1.224000e-14,-0.004,11.99,-1.183500e-14,-0.003,8.28,-1.223772e-14,-0.004,11.96,-1.183515e-14,-0.003,8.28
NAND2_X1,A_r_ZN_f,trans,1,1,PVT_m3s,2.601027e-11,2.601294e-11,2.670000e-15,1.026518e-04,2.947500e-15,0.001,10.39,2.846250e-15,0.001,6.6,2.947667e-15,0.001,10.4,2.846239e-15,0.001,6.6
NAND2_X1,A_r_ZN_f,delay,1,2,PVT_m3s,5.689694e-11,5.691780e-11,2.086000e-14,3.666278e-04,2.193750e-14,0.002,5.17,2.021625e-14,-0.001,-3.09,2.194173e-14,0.002,5.19,2.021561e-14,-0.001,-3.09
NAND2_X1,A_r_ZN_f,trans,1,2,PVT_m3s,5.687999e-11,5.688018e-11,1.900000e-16,3.340366e-06,9.000000e-17,-0.000,,2.925000e-16,0.000,,9.000007e-17,-0.000,,2.925007e-16,0.000,
