cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NAND2_X1,A_f_ZN_r,trans,0,1,SSG,4.419603e-11,5.504604e-11,1.085001e-11,2.454974e-01,9.206460e-12,-2.986,-15.15,1.015335e-11,-1.266,-6.42,1.023556e-11,-1.116,-5.66,1.076822e-11,-0.149,-0.75
NAND2_X1,A_f_ZN_r,delay,0,2,SSG,7.810387e-11,9.741526e-11,1.931139e-11,2.472527e-01,1.640281e-11,-2.986,-15.06,1.807040e-11,-1.274,-6.43,1.825240e-11,-1.087,-5.48,1.912407e-11,-0.192,-0.97
NAND2_X1,A_f_ZN_r,trans,0,2,SSG,9.886646e-11,1.231718e-10,2.430534e-11,2.458401e-01,2.062469e-11,-2.988,-15.14,2.274375e-11,-1.268,-6.42,2.293370e-11,-1.114,-5.64,2.412167e-11,-0.149,-0.76
NAND2_X1,A_f_ZN_r,delay,1,0,SSG,3.224924e-11,3.824635e-11,5.997110e-12,1.859613e-01,5.144940e-12,-2.228,-14.21,5.596312e-12,-1.048,-6.68,5.578067e-12,-1.096,-6.99,5.832273e-12,-0.431,-2.75
NAND2_X1,A_f_ZN_r,trans,1,0,SSG,2.436131e-11,2.949893e-11,5.137620e-12,2.108926e-01,3.975030e-12,-3.941,-22.63,4.568760e-12,-1.928,-11.07,4.317715e-12,-2.779,-15.96,4.817459e-12,-1.085,-6.23
NAND2_X1,A_f_ZN_r,delay,1,1,SSG,4.704226e-11,5.695586e-11,9.913600e-12,2.107382e-01,8.492513e-12,-2.495,-14.33,9.273049e-12,-1.125,-6.46,9.307376e-12,-1.064,-6.12,9.728525e-12,-0.325,-1.87
NAND2_X1,A_f_ZN_r,trans,1,1,SSG,4.419594e-11,5.504601e-11,1.085007e-11,2.454992e-01,9.206235e-12,-2.986,-15.15,1.015515e-11,-1.262,-6.4,1.023528e-11,-1.117,-5.67,1.077045e-11,-0.145,-0.73
NAND2_X1,A_f_ZN_r,delay,1,2,SSG,8.603645e-11,1.060039e-10,1.996745e-11,2.320813e-01,1.703927e-11,-2.762,-14.66,1.869562e-11,-1.200,-6.37,1.884369e-11,-1.060,-5.63,1.971316e-11,-0.240,-1.27
NAND2_X1,A_f_ZN_r,trans,1,2,SSG,9.886646e-11,1.231718e-10,2.430534e-11,2.458401e-01,2.062442e-11,-2.988,-15.14,2.274207e-11,-1.269,-6.43,2.293337e-11,-1.114,-5.64,2.411960e-11,-0.151,-0.76
NAND2_X1,A_f_ZN_r,delay,2,0,SSG,5.118165e-11,6.035889e-11,9.177240e-12,1.793072e-01,8.550045e-12,-1.039,-6.83,8.887005e-12,-0.481,-3.16,9.305685e-12,0.213,1.4,9.109294e-12,-0.113,-0.74
NAND2_X1,A_f_ZN_r,trans,2,0,SSG,3.515976e-11,3.745277e-11,2.293010e-12,6.521688e-02,1.991227e-12,-0.806,-13.16,1.651129e-12,-1.714,-27.99,2.048692e-12,-0.652,-10.65,1.667861e-12,-1.669,-27.26
NAND2_X1,A_f_ZN_r,delay,2,1,SSG,6.823589e-11,7.931131e-11,1.107542e-11,1.623108e-01,9.596205e-12,-1.865,-13.36,1.038089e-11,-0.876,-6.27,1.030375e-11,-0.973,-6.97,1.071682e-11,-0.452,-3.24
NAND2_X1,A_f_ZN_r,trans,2,1,SSG,4.973381e-11,5.761354e-11,7.879730e-12,1.584381e-01,6.152715e-12,-2.998,-21.92,7.114590e-12,-1.328,-9.71,6.549492e-12,-2.309,-16.88,7.432784e-12,-0.776,-5.67
NAND2_X1,A_f_ZN_r,delay,2,2,SSG,1.067708e-10,1.281204e-10,2.134960e-11,1.999573e-01,1.834740e-11,-2.343,-14.06,2.001397e-11,-1.042,-6.26,2.001811e-11,-1.039,-6.24,2.090531e-11,-0.347,-2.08
NAND2_X1,A_f_ZN_r,trans,2,2,SSG,9.904296e-11,1.231718e-10,2.412884e-11,2.436199e-01,1.978425e-11,-3.527,-18.01,2.234223e-11,-1.451,-7.4,2.189866e-11,-1.811,-9.24,2.374190e-11,-0.314,-1.6
NAND2_X1,B_r_ZN_f,delay,0,0,SSG,2.024899e-11,2.387668e-11,3.627690e-12,1.791541e-01,3.197003e-12,-1.804,-11.87,3.446179e-12,-0.760,-5.0,3.463205e-12,-0.689,-4.53,3.559554e-12,-0.285,-1.88
NAND2_X1,B_r_ZN_f,trans,0,0,SSG,1.380378e-11,1.625924e-11,2.455460e-12,1.778832e-01,2.071755e-12,-2.360,-15.63,2.318805e-12,-0.840,-5.57,2.235305e-12,-1.354,-8.97,2.413990e-12,-0.255,-1.69
NAND2_X1,B_r_ZN_f,delay,0,1,SSG,2.931109e-11,3.467616e-11,5.365070e-12,1.830389e-01,4.668210e-12,-2.010,-12.99,5.077260e-12,-0.830,-5.36,5.060496e-12,-0.878,-5.68,5.250180e-12,-0.331,-2.14
NAND2_X1,B_r_ZN_f,trans,0,1,SSG,2.556396e-11,3.019234e-11,4.628380e-12,1.810510e-01,3.909870e-12,-2.380,-15.52,4.360635e-12,-0.887,-5.78,4.224711e-12,-1.337,-8.72,4.538911e-12,-0.296,-1.93
